1677123105.5296054	1677123109.0129852	379
1677123112.0160863	1677123116.8226638	380
1677123119.8257349	1677123123.6398659	381
1677123126.6429408	1677123137.552832	382
1677123140.5559018	1677123144.524552	383
1677123147.5252206	1677123166.732008	384
1677123169.7350748	1677123173.6157749	385
1677123176.6188388	1677123180.4773471	386
1677123183.4804149	1677123188.1203594	387
1677123191.1234496	1677123195.7544665	388
1677123198.7575407	1677123203.1583226	389
1677123206.1613932	1677123210.4815114	390
1677123213.4845805	1677123218.9814556	391
1677123221.9845252	1677123226.0035663	392
1677123229.0066454	1677123233.3926752	393
1677123236.395746	1677123240.365407	394
1677123243.3684793	1677123247.7260919	395
1677123250.7286756	1677123262.4562438	396
1677123265.4593132	1677123269.3908606	397
1677123272.393935	1677123275.8806565	398
1677123278.8837483	1677123282.6685252	399
1677123285.671599	1677123289.6871588	400
1677123292.6902287	1677123304.4629993	401
1677123307.4660723	1677123320.3532908	402
1677123323.3563614	1677123335.000983	403
1677123338.004059	1677123349.748103	404
1677123352.7511787	1677123364.0107121	405
1677123367.013786	1677123378.3307707	406
1677123381.333843	1677123392.828866	407
1677123395.8319433	1677123407.3001373	408
1677123410.3032143	1677123421.975966	409
1677123424.9790406	1677123436.3335311	410
1677123439.3366075	1677123451.7028883	411
1677123454.7059567	1677123465.9745693	412
1677123468.9776387	1677123480.502236	413
1677123483.5053077	1677123494.725302	414
1677123497.7283735	1677123509.2284608	415
1677123512.231532	1677123523.7112076	416
1677123526.7142785	1677123538.018778	417
1677123541.0219805	1677123552.460608	418
1677123555.4636736	1677123567.3695586	419
1677123570.372635	1677123581.8596706	420
1677123584.8627489	1677123596.1306534	421
1677123599.133732	1677123606.158828	422
1677123609.1618931	1677123624.9493003	423
1677123627.952375	1677123634.0104284	424
1677123637.0135021	1677123639.757343	425
1677123642.7604115	1677123654.1092176	426
1677123657.1122913	1677123678.87475	427
1677123681.8778436	1677123686.1151562	428
1677123689.1182268	1677123696.8909626	429
1677123699.89403	1677123715.94085	430
1677123718.943934	1677123726.4026227	431
1677123729.4056933	1677123750.8227727	432
1677123753.825843	1677123758.424956	433
1677123761.4280262	1677123772.9321675	434
1677123775.9352322	1677123796.1556716	435
1677123799.158741	1677123803.359173	436
1677123806.3622377	1677123809.145122	437
1677123812.1481807	1677123832.5462427	438
1677123835.5493107	1677123838.3131557	439
1677123841.3162372	1677123852.4659488	440
1677123855.4690151	1677123858.0473564	441
1677123861.050415	1677123864.1720638	442
1677123867.175131	1677123868.216925	443
1677123871.219996	1677123882.5011468	444
1677123885.504228	1677123900.520896	445
1677123903.5239744	1677123908.0974436	446
1677123911.1005168	1677123914.6107516	447
1677123917.6138182	1677123921.5674486	448
1677123924.570513	1677123930.2223012	449
1677123933.22537	1677123940.5510013	450
1677123943.5540686	1677123948.8953066	451
1677123951.8983746	1677123958.29899	452
1677123961.3020654	1677123967.1145034	453
1677123970.1175764	1677123990.4032848	454
1677123993.4063604	1677123998.655243	455
1677124001.6583197	1677124007.2181854	456
1677124010.2212534	1677124015.9082253	457
1677124018.911297	1677124039.264234	458
1677124042.2673066	1677124047.827882	459
1677124050.8309584	1677124069.2323627	460
1677124072.2354305	1677124077.8240068	461
1677124080.8270755	1677124091.0619967	462
1677124094.065068	1677124102.638852	463
1677124105.6419158	1677124112.0511837	464
1677124115.0542483	1677124136.479517	465
1677124139.4825892	1677124161.1241062	466
1677124164.1271737	1677124179.4691033	467
1677124182.4721785	1677124197.73364	468
1677124200.7367365	1677124206.736898	469
1677124209.7399704	1677124215.6006122	470
1677124218.603689	1677124234.0348217	471
1677124237.0378988	1677124242.8401625	472
1677124245.8432455	1677124251.678985	473
1677124254.6820633	1677124260.8756166	474
1677124263.8786836	1677124270.4341123	475
1677124273.4371798	1677124277.4436207	476
1677124280.4466858	1677124291.4022446	477
1677124294.4053142	1677124304.6483555	478
1677124307.6514304	1677124313.12913	479
1677124316.1322038	1677124337.9929395	480
1677124340.9960089	1677124347.4958932	481
1677124350.4989588	1677124357.422864	482
1677124360.4259331	1677124364.7033079	483
1677124367.7063687	1677124371.759272	484
1677124374.762341	1677124385.4505575	485
1677124388.45363	1677124392.3677464	486
1677124395.3708193	1677124406.4739273	487
1677124409.4770005	1677124413.4325743	488
1677124416.435642	1677124427.1840768	489
1677124430.1871412	1677124433.9949455	490
1677124436.998014	1677124443.912126	491
1677124446.9151995	1677124450.8265693	492
1677124453.8296385	1677124457.470294	493
1677124460.4705021	1677124464.864641	494
1677124467.867706	1677124471.297325	495
1677124474.3003993	1677124478.230545	496
1677124481.233618	1677124484.6199193	497
1677124487.622986	1677124489.9760187	498
1677124492.979086	1677124495.6328714	499
1677124498.633219	1677124501.9351292	500
1677124504.9381957	1677124516.3824143	501
1677124519.3854842	1677124530.5318983	502
1677124533.5349581	1677124544.639737	503
1677124547.6412048	1677124568.1710289	504
1677124571.1741018	1677124591.6748502	505
1677124594.6779194	1677124599.7184913	506
1677124602.7215617	1677124607.6782224	507
1677124610.6812828	1677124615.5638638	508
1677124618.5652142	1677124623.427408	509
1677124626.4304829	1677124631.3842702	510
1677124634.3873591	1677124640.6286552	511
1677124643.6317253	1677124648.7047122	512
1677124651.707778	1677124657.1592894	513
1677124660.1623652	1677124667.2107763	514
1677124670.2138464	1677124681.1693823	515
1677124684.172458	1677124691.6940584	516
1677124694.6971304	1677124701.2419655	517
1677124704.245039	1677124712.1291766	518
1677124715.130297	1677124725.581434	519
1677124728.5845096	1677124738.6724975	520
1677124741.6755667	1677124743.384539	521
1677124746.387611	1677124747.5265083	522
1677124750.5295715	1677124751.5570302	523
1677124754.560099	1677124759.6672983	524
1677124762.670365	1677124765.1335742	525
1677124768.1366415	1677124770.812286	526
1677124773.8153515	1677124776.7188206	527
1677124779.7218895	1677124782.4748006	528
1677124785.4778686	1677124787.745844	529
1677124790.7489197	1677124796.544824	530
1677124799.5478983	1677124805.1778967	531
1677124808.1809733	1677124814.1294112	532
1677124817.132473	1677124820.2265735	533
